ID,Name,Countries,Country Codes,ISO639-3 Codes,Degree of endangerment,Number of speakers,Latitude,Longitude,Description of the location
594,Culle,Peru,PER,,Extinct,0,-8.1951,-78.294,"Departamento de  La  Libertad, centralmente en la provincia de  Santiago de  Chuco y territorios adyacentes. Also in Cajabamba (Cajamarca); Pallasca and Corongo (Ancash)."
624,Máku,Brazil,BRA,,Extinct,0,4.0615,-61.831,
631,Mochica,Peru,PER,,Extinct,0,-7.079,-79.6453,"Costa  norte del Perú, departamento de  Lambayeque. Last spoken in Puerto Eten and Monsefú (near Chiclayo)."
777,Upper Umpqua,United States of America,USA,,Extinct,0,43.4476,-123.77,
1121,Gyasumdo,Nepal,NPL,,Definitely endangered,0,28.5969,84.2253,lower Manang valley
1148,Khaccaḍ Bhoṭe,Nepal,NPL,,Definitely endangered,0,28.1113,85.3674,"Dhāibuṅ area, northeast of Nuvākoṭ"
1149,Langthang Tibetan,Nepal,NPL,,Definitely endangered,0,28.21,85.5697,"near ’Langthang Himāl, in the northern part of Bāgmatī zone."
1156,Loke Tibetan,Nepal,NPL,,Definitely endangered,0,28.82,83.7721,Mustang district
1295,Mo-peng,Sierra Leone,SLE,,Extinct,0,7.4714,-12.2607,
1314,Sei,Sierra Leone,SLE,,Extinct,0,7.5857,-12.5354,
1342,Alderney French,United Kingdom of Great Britain and Northern Ireland,GBR,,Extinct,0,49.7098,-2.2075,the island of Alderney in the Bailiwick of Guernsey; an extinct outlying dialect of Norman not listed at all by the SIL
1354,Krevin,Latvia,LVA,,Extinct,0,56.35,24.2907,around and to the south-east of Bauska in Semigallia; an extinct outlying dialect of Vote
1445,ǁKx'au,South Africa,ZAF,,Extinct,0,-32.2896,21.7968,
1449,Soyot,Russian Federation,RUS,,Extinct,0,52.0406,101.0659,Oka County of the Republic of Buryatia
1601,Yola,Ireland,IRL,,Extinct,0,52.2266,-6.4846,the baronies of Forth and Bargy in County Wexford; Fingalian in Fingal in County Dublin; an outlying dialect of English
1609,Cuman,Hungary,HUN,,Extinct,0,46.5815,19.6765,the region of Cumania in Hungary; earlier spread over a large area of Eastern Europe
1610,Pumpokol,Russian Federation,RUS,,Extinct,0,58.6397,87.517,"the region of the upper Ket’, an eastern tributary to the upper Ob’"
1611,Arin,Russian Federation,RUS,,Extinct,0,56.2982,91.7468,"the upper Yenisey basin, to the north of Krasnoyarsk and the Minusinsk region"
1613,Kilit,Azerbaijan,AZE,,Extinct,0,38.9455,46.0989,"Kilit village in Ordubad County of the Nakhichevan region, Azerbaijan; closely related to but distinct from Talysh; presumably an outlying dialect of Tati, otherwise only known from Iran"
1624,Urupá,Brazil,BRA,,Extinct,0,-10.898,-61.809,
1904,Dorasque,Panama,PAN,,Extinct,0,,,
2286,Kenaboi,Malaysia,MYS,,Extinct,0,3.1129,102.0322,
2685,Mahigi,Papua New Guinea,PNG,,Extinct,0,-7.6688,143.0227,"Upper Bamu (""Ramu""?) River,  Western Province"
1507,Apiaká,Brazil,BRA,api,Critically endangered,1,-11.1519,-57.3113,The group lives in the northern state of Mato Grosso - Brasil
1399,Bishuo,Cameroon,CMR,bwh,Critically endangered,1,6.9032,10.0991,
1398,Bikya,Cameroon,CMR,byb,Critically endangered,1,6.8309,10.0277,
2113,Laua,Papua New Guinea,PNG,luf,Critically endangered,1,-10.1824,149.2053,Central Province
2507,Volow,Vanuatu,VUT,mlv,Critically endangered,1,-13.6433,167.7159,Motalava Island
595,Diahói,Brazil,BRA,pah,Critically endangered,1,-7.9939,-62.1936,"The group lives in indigenous lands Diahui, Middle Madeira River, southern Amazonas State, Municipality of Humaitá - Brazil."
1966,Pémono,Venezuela (Bolivarian Republic of),VEN,pev,Critically endangered,1,5.6487,-65.8081,Last speaker lives with the Yawarana in an Upper Majagua village
2711,Yarawi,Papua New Guinea,PNG,sue,Critically endangered,1,-7.9001,147.6411,"Between Morobe town and Hercules bay, Morobe Province"
314,Tinigua,Colombia,COL,tit,Critically endangered,1,2.3833,-73.6413,Sierra de la Macarena (Meta). Originally on the Yari river (Caquetá). The last speakers lived near the Guayabero river (in the neighbourhood of  the Guayabero people). The Sierra de la Macarena group does not speak the language any more.
779,Tolowa,United States of America,USA,tol,Critically endangered,1,41.9566,-124.1915,"at the Smith River Rancheria near Crescent City, California"
657,Taushiro,Peru,PER,trr,Critically endangered,1,-3.2502,-75.8935,"Dpto. de  Loreto, cuenca de  río Tigre,  Huanganayaco, pueblo de Intuto"
661,Uru,Bolivia (Plurinational State of),BOL,ure,Extinct,1,-16.5519,-68.6645,"Last documented community was Iru-Ito, near Ancoaqui, on the Desaguadero river in Bolivia"
2047,Pazeh,China,CHN,uun,Critically endangered,1,24.2469,120.7727,Taiwan Province
809,Wintu-Nomlaki,United States of America,USA,wit,Critically endangered,1,39.8637,-122.0822,"There were two major dialects, Nomlaki, spoken along the Sacramento River south of Red Bluff, and Wintu, spoken elsewhere in the territory."
810,Patwin,United States of America,USA,wit,Critically endangered,1,38.7608,-122.0354,"Descendants live on small rancherias at Cortina and Colusa, and on the Rumsey (Cache Creek) Rancheria west of Woodland"
665,Yahgan,Chile,CHL,yag,Critically endangered,1,-55.0028,-67.4615,"Community of Villa Ukika on Navarino Island (Magallanes Territory, Chile)."
1776,Kaixána,Brazil,BRA,,Critically endangered,1,-2.0649,-67.4121,
2060,Chaná,Argentina,ARG,,Critically endangered,1,-31.8402,-60.5786,"Paraná, Entre Ríos (Argentina)."
2112,Lae,Papua New Guinea,PNG,,Extinct,1,-6.6318,147.181,Morobe
2280,Dampel,Indonesia,IDN,,Critically endangered,1,0.7923,120.2494,"Near Bangkir, on the northern corst of the northern part of the narrow neck connecting the central bulk of Sulawesi"
729,Andoa (Peru),Peru,PER,anb,Critically endangered,2,-2.6796,-76.2011,"Cabeceras del río Pastaza, en Loreto. Localidad de  Andoas en el río Tigre"
571,Arikapu,Brazil,BRA,ark,Critically endangered,2,-12.0527,-64.7259,the group lives in indigenous lands of Rio Branco - Município of Alta Floresta in the state of Rondônia - Brazil
728,Vacacocha,Peru,PER,ash,Critically endangered,2,-2.0869,-74.5092,"Departamento de  Loreto, Comunidad de  Puerto Elvira, arriba  del encuentro del río Napo con el río Curaray"
1708,Aurê-Aurá,Brazil,BRA,aux,Critically endangered,2,-2.9649,-46.2084,
287,Baré (Brazil),Brazil,BRA,"bae, mht",Critically endangered,2,0.4394,-68.2031,"Indigenous lands Alto Rio Negro, Marabitanas/Cue Cue,  Médio Rio Negro I, Médio Rio Negro II, Rio Téa north-western Amazonas State, Xié river area - Brazil"
792,Klallam,United States of America,USA,clm,Critically endangered,2,47.8475,-122.585,"The principal Klallam communities are at three small reservations, Port Gamble, Lower Elwha, and Jamestown.  There is also a Klallam community on the Becher Bay Reserve on Vancouver Island.  "
582,Cayuvava,Bolivia (Plurinational State of),BOL,cyb,Critically endangered,2,-12.7903,-65.3247,"north of Yacuma province, department of Beni"
173,Tharkarri,Australia,AUS,dhl,Critically endangered,2,-24.148,114.6533,
181,Ganggalidda,Australia,AUS,gcd,Critically endangered,2,-17.1001,138.3618,
179,Gajerrong,Australia,AUS,gdh,Critically endangered,2,-15.222,128.6059,
198,Kunjen,Australia,AUS,kjn,Critically endangered,2,-16.1316,142.207,
1672,Kuruáya,Brazil,BRA,kyr,Critically endangered,2,-5.0033,-53.9208,
26,Luri,Nigeria,NGA,ldd,Critically endangered,2,9.9255,9.5965,
652,Salamãy,Brazil,BRA,mnd,Critically endangered,2,-8.7602,-63.9074,"Lévi-Strauss made a mistake in the name of the group: Mondé was a personal name of one man (like John or Bill), not the name of the group, which calls itself Salamãy (singular) or Salamãy éy (pl)"
811,Maidu,United States of America,USA,nmu,Critically endangered,2,40.4134,-120.6738,"Some Maidu descendants are members of the small Susanville and Greenville Rancherias, but most live away from tribal land in scattered locations in Plumas and Lassen County.  "
1535,Oneida (New York),United States of America,USA,one,Critically endangered,2,43.0778,-75.6622,"Near Oneida, NY; also Green Bay, WI; and  on the Thames River near London, Ontario, Canada."
649,Puruborá,Brazil,BRA,pur,Critically endangered,2,-12.3292,-64.2919,"One lives near Guajárá-Mirim and one near Costa Marques.  Group is trying to retribalize.  Puru= jaguar, borá=plural"
2069,Poyanawa,Brazil,BRA,pyn,Critically endangered,2,-7.6238,-73.2568,
801,Spokane,United States of America,USA,spo,Critically endangered,2,47.9286,-118.0165,"Spokane Reservation, northeastern Washington."
2508,Lemerig,Vanuatu,VUT,vlr,Critically endangered,2,-13.7473,167.4096,"Vanua Lava, Banks Islands"
239,Wangaaybuwan,Australia,AUS,wyb,Critically endangered,2,-31.1093,144.9975,
1704,Xipáya,Brazil,BRA,xiy,Critically endangered,2,-4.3902,-53.9648,
1389,Sambe,Nigeria,NGA,,Critically endangered,2,8.6027,8.3825,
1615,Guarasu,Brazil,BRA,,Critically endangered,2,-13.4724,-61.0427,
1619,Kujubim,Brazil,BRA,,Critically endangered,2,-11.9963,-64.7534,The group lives in the south-western Rondônia - Brazil
789,Kiowa Apache,United States of America,USA,apk,Critically endangered,3,35.1018,-98.6033,
1463,Mescalero-Chiricahua Apache (Oklahoma),United States of America,USA,apm,Critically endangered,3,34.8986,-98.3589,"Chiricahua speakers, Ft. Sill Apache"
44,Baldemu,Cameroon,CMR,bdn,Critically endangered,3,10.5742,14.5623,
37,Bung,Cameroon,CMR,bqd,Critically endangered,3,6.5718,11.8267,
580,Canichana,Bolivia (Plurinational State of),BOL,caz,Extinct,3,-14.5835,-64.9731,"San Pedro, province of Cercado, department of Beni"
816,Central Sierra Miwok,United States of America,USA,csm,Critically endangered,3,37.962,-120.2384,"Descendants live in a scattering of small communities, the largest at the Jackson and Tuolumne Rancherias, CA."
814,Lake Miwok,United States of America,USA,lmw,Critically endangered,3,38.6426,-122.3849,"Speakers live at the Middletown Rancheria, on ancestral Lake Miwok territory to the southeast of Clear Lake.  "
812,Konkow,United States of America,USA,mjd,Critically endangered,3,39.467,-121.5155,"Mooretown Rancheria, CA."
1643,Mabiri,Chad,TCD,muj,Critically endangered,3,12.1682,18.7275,
834,Northern Pomo,United States of America,USA,pej,Critically endangered,3,39.4143,-123.3502,"Sherwood Rancheria near Willits, California"
836,Southern Pomo,United States of America,USA,peq,Critically endangered,3,38.7048,-122.8971,"Speakers live along the lower course of the Russian River in Sonoma County, California."
835,Central Pomo,United States of America,USA,poo,Critically endangered,3,38.9704,-123.6893,speakers on the California coast at Point Arena-Manchester and about 40 miles inland in the Hopland area.
1623,Sabanê,Brazil,BRA,sae,Critically endangered,3,-12.5277,-59.6859,
817,Southern Sierra Miwok,United States of America,USA,skd,Critically endangered,3,37.6148,-119.789,"Descendants live in a scattering of small communities, the largest at the Jackson and Tuolumne Rancherias, CA.  "
865,Tubatulabal,United States of America,USA,tub,Critically endangered,3,35.6444,-118.5183,"Kern County, California, in the Kern River Valley of the southern Sierra Nevada.  "
279,Tuscarora (United States of America),United States of America,USA,tus,Critically endangered,3,43.0877,-79.0627,"Tuscarora Reservation near Niagara Falls, New York, in the US; Six Nations Reserve, Ontario, in Canada."
1470,Chemehuevi,United States of America,USA,ute,Critically endangered,3,34.0138,-114.2146,"Colorado River Indian Reservation at Parker, Arizona, and on the neighboring Chemehuevi Reservation in California.  "
1370,Awakatek (Mexico),Mexico,MEX,,Critically endangered,3,19.3481,-90.7177,"Localities of Maya Tecún I, Maya Teceun II and Santo Domingo Kesté in the municipality of Champotón in the state of Campeche"
2157,Ura,Vanuatu,VUT,,Critically endangered,3,-18.654,169.074,Erromango
2521,Bonerif,Indonesia,IDN,bnv,Critically endangered,4,-2.1088,139.2352,Irian Jaya
802,Coeur d'Alene,United States of America,USA,crd,Critically endangered,4,43.3433,-116.8873,Coeur d’Alene Reservation in northern Idaho
2072,Paakantyi,Australia,AUS,drl,Critically endangered,4,-31.5598,143.3935,
235,Waanyi,Australia,AUS,gbc,Critically endangered,4,-17.7486,138.2739,
2266,Lengilu,Indonesia,IDN,lgi,Critically endangered,4,3.7327,115.8728,"Kalimantan, Indonesia"
2120,Ouma,Papua New Guinea,PNG,oum,Critically endangered,4,-10.233,149.1,Central Province
2563,Saponi,Indonesia,IDN,spi,Critically endangered,4,-2.4025,136.5037,Irian Jaya
2074,Dharawal,Australia,AUS,tbh,Critically endangered,4,-34.7235,150.5786,
658,Tehuelche,Argentina,ARG,teh,Critically endangered,4,-51.5087,-70.3125,Patagonia
2139,Tanema,Solomon Islands,SLB,tnw,Critically endangered,4,-11.6986,166.9111,Vanikoro
1462,Totoró,Colombia,COL,ttk,Critically endangered,4,2.504,-76.4016,
248,Worrorra,Australia,AUS,unp,Critically endangered,4,-16.4887,124.6289,
38,Njerep,Cameroon,CMR,,Critically endangered,4,6.4572,11.2884,
2106,Guranalum,Papua New Guinea,PNG,,Critically endangered,4,-4.3464,152.8417,New Ireland
2655,Abaga,Papua New Guinea,PNG,abg,Critically endangered,5,-6.1883,145.5976,"North of Henganofi, around Kisi, Eastern Highlands Province, eastern part of the Goroka District"
2200,Isarog Agta,Philippines,PHL,agk,Critically endangered,5,13.6805,123.3805,
2722,Great andamanese,India,IND,akj,Critically endangered,5,12.2326,92.9031,Middle and North Adaman
163,"Aleut (Western, Commander Islands)",Russian Federation,RUS,ale,Critically endangered,5,55.171,166.094,"Bering Island, one of the Commander Islands in the west of the Aleutian chain, near Kamchatka, in Kamchatka Province; moved there from Attu Island in Alaska in the early 19th century; cf. Copper Island Aleut"
1789,Cocama-Cocamilla (Brazil),Brazil,BRA,cod,Critically endangered,5,-1.8043,-66.5332,
178,Dyirbal,Australia,AUS,dbl,Critically endangered,5,-18.0205,145.4809,
960,Kalispel,United States of America,USA,fla,Critically endangered,5,48.2549,-117.2174,"Kalispel Reservation in northeastern Washington, Spokane Reservation, and Chewelah."
2417,Aqaw Gelao,China,CHN,gio,Critically endangered,5,28.7447,106.0714,
40,Ndai,Cameroon,CMR,gke,Critically endangered,5,8.399,14.1641,
600,Guató,Brazil,BRA,gta,Critically endangered,5,-17.644,-57.6562,"Indigenous lands Guató, extreme north-western Mato Grosso do Sul State, on the border between Bolivia and Mato Grosso and Mato Grosso do Sul states, north of Corumbá - Mato Grosso do Sul - Brazil."
2551,Mansim,Indonesia,IDN,had,Critically endangered,5,-0.9008,134.0441,Irian Jaya
152,Holikachuk,United States of America,USA,hoi,Critically endangered,5,64.2254,-155.3027,
606,Itonama,Bolivia (Plurinational State of),BOL,ito,Critically endangered,5,-13.6246,-63.5668,"Magdalena and Huacaraje, province of Iténez, department of Beni"
609,Juma,Brazil,BRA,jua,Critically endangered,5,-7.4496,-63.8195,"The group lives in indigenous lands Juma, upper courses of the Ipixuna, Mucuim, Tabocal, and Jacaré rivers (tributaries of the Purus), on the Igarapé Tapiu (right tributary of the Içuã), Municipality of Canutama between the cities of Humaita and Lábrea - Amazonas State - Brazil"
2077,Gamilaraay,Australia,AUS,kld,Critically endangered,5,-29.7929,149.7106,
611,Kanoê,Brazil,BRA,kxo,Critically endangered,5,-13.1222,-61.051,The group lives in indigenous lands Rio Guaporé and Rio Branco Municipalities of  Guajará-Mirim and Alta Floresta d’Oeste- Rondônia state  - Brazil.
2549,Liki,Indonesia,IDN,lio,Critically endangered,5,-1.6202,138.738,"Like Island, Irian Jaya"
869,Luiseño,United States of America,USA,lui,Critically endangered,5,33.4622,-117.1269,"Descendants live at the La Jolla, Rincon, Pauma, Pechanga, and Pala Reservations, and in the town of San Juan Capistrano.  "
793,Lushootseed,United States of America,USA,lut,Critically endangered,5,47.6074,-122.5681,"Upper Skagit, Swinomish, Suquamish, Muckleshoot, Puyallup, and Nisqually Reservations, and especially the Tulalip Reservation near Marysville, WA."
2146,Naman,Vanuatu,VUT,lzl,Critically endangered,5,-16.1216,167.4337,Malekula
218,Ngalakan,Australia,AUS,nig,Critically endangered,5,-14.5729,134.4946,
2147,Nasarian,Vanuatu,VUT,nvh,Critically endangered,5,-16.3517,167.4659,Malekula
640,Oro Win,Brazil,BRA,orw,Critically endangered,5,-11.6683,-65.1379,Not mutually intelligible with Warí.  Moré is still more distant.
651,Resígaro,Peru,PER,rgr,Critically endangered,5,-2.7674,-71.7187,"Loreto, prov. de  Mariscal Castilla, cuenca  del río  Yahuasyaco, en aldeas de  boras ( tal como Brillo Nuevo) "
679,Southern Selkup,Russian Federation,RUS,sel,Critically endangered,5,58.6626,85.8581,Kolpashevo and Upper Ket’ (Verkhneketskiy) counties in Tomsk Province and adjacent parts of Krasnoyarsk Region in the Russian Federation; formerly spoken further to the south
719,Central Selkup,Russian Federation,RUS,sel,Critically endangered,5,59.8903,82.0129,mainly the eastern parts of Kargasok and Parabel’ counties in Tomsk Province
2138,Vano,Solomon Islands,SLB,vnk,Critically endangered,5,-11.6286,166.8383,Vanikoro
249,Wunambal,Australia,AUS,wub,Critically endangered,5,-15.6124,125.0024,
902,Yuchi,United States of America,USA,yuc,Critically endangered,5,36.0009,-96.0988,"In northeastern Oklahoma, near Sapulpa, Hectorsville, and Bristow."
455,Manchurian Kirghiz,China,CHN,,Critically endangered,5,47.8,124.2,Fuyu County in Heilongjiang Province in China; extinct since the early twentieth century in Hulun Buir League in Inner Mongolia
527,Iduh (Viet Nam),Viet Nam,VNM,,Critically endangered,5,19.4162,104.487,
1359,Tuzantec,Mexico,MEX,,Critically endangered,5,15.1455,-92.4232,"Municipality of Tuzantán, state of Chiapas"
1958,Paunaca,Bolivia (Plurinational State of),BOL,,Critically endangered,5,-16.573,-61.4355,
2142,Aveteian,Vanuatu,VUT,,Critically endangered,5,-16.3985,167.4213,Malekula
2149,Navwien,Vanuatu,VUT,,Critically endangered,5,-16.469,167.4975,Malekula
2150,Nivat,Vanuatu,VUT,,Critically endangered,5,-16.1302,167.3835,Malekula
2151,Niviar,Vanuatu,VUT,,Critically endangered,5,-16.1302,167.3945,Malekula
2152,Sorsorian,Vanuatu,VUT,,Critically endangered,5,-16.4709,167.6499,Malekula
2154,Umbrul,Vanuatu,VUT,,Critically endangered,5,,,Malekula
2513,Olrat,Vanuatu,VUT,,Critically endangered,5,-14.2796,167.4302,Gaua Island
1663,Anambé,Brazil,BRA,aan,Critically endangered,6,-2.7674,-49.2297,
2071,Arabana,Australia,AUS,ard,Critically endangered,6,-28.6134,135.8349,
844,Ipai,United States of America,USA,dih,Critically endangered,6,32.9359,-116.868,"Four communities in northwestern San Diego County, including Mesa Grande, Santa Ysabel, San Pasqual, and Barona.  "
369,Karaim (Western Ukraine),Ukraine,UKR,kdr,Critically endangered,6,50.7538,25.3351,towns of Luts’k (Lutsk) and Halych (Galich)
133,Korana,South Africa,ZAF,kqz,Critically endangered,6,-26.9352,24.1254,
204,Mangarrayi,Australia,AUS,mpc,Critically endangered,6,-14.8067,133.8793,
815,Northern Sierra Miwok,United States of America,USA,nsq,Critically endangered,6,38.4008,-120.5351,Spoken at the Jackson Rancheria near Westpoint
820,Kings River Yokuts,United States of America,USA,yok,Critically endangered,6,36.9104,-118.9261,"East of Fresno, CA."
567,Akuntsu,Brazil,BRA,,Critically endangered,6,-13.1169,-61.018,"The group lives in indigenous lands Rio Omoréré, south-eastern Rondônia  - Brazil"
805,Kiksht,United States of America,USA,chh,Critically endangered,7,44.2708,-121.2871,The Wasco variety is represented by five elderly speakers on the Warm Springs Reservation in north-central Oregon.  The Wishram variety is spoken by two elders on the Yakama Reservation in eastern Washington
2114,Makolkol,Papua New Guinea,PNG,zmh,Critically endangered,7,-4.8994,151.6827,East New Britain
2515,Araki,Vanuatu,VUT,akr,Critically endangered,8,-15.6322,166.9413,"Araki Island, Santo"
1400,Busuu,Cameroon,CMR,bju,Critically endangered,8,6.8282,10.1087,
78,Ongota,Ethiopia,ETH,bxe,Critically endangered,8,5.3207,37.2244,
583,Chamicuro,Peru,PER,ccc,Critically endangered,8,-5.5285,-75.5969,"Departamento de Loreto, provincia  de Alto Amazonas, distrito de  Lagunas, localidad de Pampa Hermosa (en un afluente del río Huallaga)"
